url,headline,date,body,headline_word_count,body_word_count
https://www.theaustralian.com.au/business/stockhead/wellnex-this-is-the-summer-when-australia-will-discover-the-real-cannabidiol-cbd-opportunity/news-story/b734885ee71fda41c2ed6e5c70040635,,,,0,0
https://www.theaustralian.com.au/nation/health/children-with-epilepsy-the-first-for-medical-cannabis/news-story/1504e5e96d16688a3e1ca1b1010e6991,,,,0,0
https://www.theaustralian.com.au/web-stories/free/the-australian/medical-cannabis-trialled-to-treat-long-term-effects-of-covid-19,,,,0,0
https://www.theaustralian.com.au/business/companies/cann-group-and-jointventure-partner-idt-australia-moves-to-scale-medicinal-cannabis-product/news-story/7e834722775f6f051141e20876e05245,,,,0,0
https://www.theaustralian.com.au/inquirer/americas-rush-to-legalise-cannabis-a-bit-of-a-downer/news-story/d3dfc2f1d4a2f326cc450519a9f05574,,,,0,0
https://www.theaustralian.com.au/nation/health/news-story/d05608459f8aeb15f804c5031e32954c,,,,0,0
https://www.theaustralian.com.au/business/mining-energy/gina-rinehart-punts-15-million-on-cannabis-stock/news-story/154ecb07f5284eb0f8b2eeca952aad09,,,,0,0
https://www.theaustralian.com.au/nation/decriminalising-cannabis-would-save-taxpayers-17bn-penington-institute-report-says/news-story/6e5115cf16138dbca64d398dd888377d,,,,0,0
https://www.theaustralian.com.au/nation/health-science/epileptic-children-may-be-high-on-illegal-cannabis/news-story/b571c009b8c119735c8e5f1c09285099,,,,0,0
https://www.theaustralian.com.au/business/margin-call/unholy-smoke-cannabis-oil-companys-director-was-sacked-for-poor-performance/news-story/e5fd9248e0f1c90823ee519adc0b68f4,,,,0,0
https://www.theaustralian.com.au/business/companies/medical-cannabis-prescriptions-surge-in-the-wake-of-coronavirus/news-story/d9c284a5a3265bd47298fdf0aae3484f,,,,0,0
https://www.theaustralian.com.au/nation/behind-the-doors-of-melbournes-secretive-medicinal-marijuana-facility/audio/971626d3f7146b5c91ecac537a25be8c,,,,0,0
https://www.theaustralian.com.au/business/companies/australian-company-montu-makes-millions-off-medical-cannabis-hoping-to-sell-250-shares/news-story/a0eb5951738189985b78cacf7123c83a,,,,0,0
https://www.theaustralian.com.au/business/cannabis-grower-cann-changes-strategy-with-farm-shift/news-story/8c8faae74b906e6a34b3863ce2fa97e0,,,,0,0
https://www.theaustralian.com.au/nation/inquirer/the-dope-on-legal-marijuana/news-story/c1dcbfef344032159082dac9b8d7ad78,,,,0,0
https://www.theaustralian.com.au/business/ecofibre-chair-barry-lambert-hemps-a-miracle-plant-richlister-lambert/news-story/dee3bd40c5acbacb50d410803cf513fe,,,,0,0
